n_neighbor,weights,p,Algorithm,Leaf size,Accuracy,F1 Score
25,uniform,2,kd_tree,30,0.6387096774193548,0.6378675088352507
26,uniform,2,auto,20,0.6387096774193548,0.6378675088352507
26,uniform,2,auto,30,0.6387096774193548,0.6378675088352507
26,uniform,2,brute,20,0.6387096774193548,0.6378675088352507
26,uniform,2,brute,30,0.6387096774193548,0.6378675088352507
26,uniform,2,ball_tree,20,0.6387096774193548,0.6378675088352507
26,uniform,2,ball_tree,30,0.6387096774193548,0.6378675088352507
26,uniform,2,kd_tree,20,0.6387096774193548,0.6378675088352507
26,uniform,2,kd_tree,30,0.6387096774193548,0.6378675088352507
27,uniform,2,auto,20,0.6387096774193548,0.6378675088352507
27,uniform,2,auto,30,0.6387096774193548,0.6378675088352507
27,uniform,2,brute,20,0.6387096774193548,0.6378675088352507
27,uniform,2,brute,30,0.6387096774193548,0.6378675088352507
27,uniform,2,ball_tree,20,0.6387096774193548,0.6378675088352507
27,uniform,2,ball_tree,30,0.6387096774193548,0.6378675088352507
27,uniform,2,kd_tree,20,0.6387096774193548,0.6378675088352507
27,uniform,2,kd_tree,30,0.6387096774193548,0.6378675088352507
28,uniform,2,auto,20,0.6387096774193548,0.6378675088352507
28,uniform,2,auto,30,0.6387096774193548,0.6378675088352507
28,uniform,2,brute,20,0.6387096774193548,0.6378675088352507
28,uniform,2,brute,30,0.6387096774193548,0.6378675088352507
28,uniform,2,ball_tree,20,0.6387096774193548,0.6378675088352507
28,uniform,2,ball_tree,30,0.6387096774193548,0.6378675088352507
28,uniform,2,kd_tree,20,0.6387096774193548,0.6378675088352507
28,uniform,2,kd_tree,30,0.6387096774193548,0.6378675088352507
29,uniform,2,auto,20,0.6387096774193548,0.6378675088352507
29,uniform,2,auto,30,0.6387096774193548,0.6378675088352507
29,uniform,2,brute,20,0.6387096774193548,0.6378675088352507
29,uniform,2,brute,30,0.6387096774193548,0.6378675088352507
29,uniform,2,ball_tree,20,0.6387096774193548,0.6378675088352507
29,uniform,2,ball_tree,30,0.6387096774193548,0.6378675088352507
29,uniform,2,kd_tree,20,0.6387096774193548,0.6378675088352507
29,uniform,2,kd_tree,30,0.6387096774193548,0.6378675088352507
5,distance,1,auto,20,1.0,1.0
5,distance,1,auto,30,1.0,1.0
5,distance,1,brute,20,1.0,1.0
5,distance,1,brute,30,1.0,1.0
5,distance,1,ball_tree,20,1.0,1.0
5,distance,1,ball_tree,30,1.0,1.0
5,distance,1,kd_tree,20,1.0,1.0
5,distance,1,kd_tree,30,1.0,1.0
6,distance,1,auto,20,1.0,1.0
6,distance,1,auto,30,1.0,1.0
6,distance,1,brute,20,1.0,1.0
6,distance,1,brute,30,1.0,1.0
6,distance,1,ball_tree,20,1.0,1.0
6,distance,1,ball_tree,30,1.0,1.0
6,distance,1,kd_tree,20,1.0,1.0
6,distance,1,kd_tree,30,1.0,1.0
7,distance,1,auto,20,1.0,1.0
7,distance,1,auto,30,1.0,1.0
7,distance,1,brute,20,1.0,1.0
7,distance,1,brute,30,1.0,1.0
7,distance,1,ball_tree,20,1.0,1.0
7,distance,1,ball_tree,30,1.0,1.0
7,distance,1,kd_tree,20,1.0,1.0
7,distance,1,kd_tree,30,1.0,1.0
8,distance,1,auto,20,1.0,1.0
8,distance,1,auto,30,1.0,1.0
8,distance,1,brute,20,1.0,1.0
8,distance,1,brute,30,1.0,1.0
8,distance,1,ball_tree,20,1.0,1.0
8,distance,1,ball_tree,30,1.0,1.0
8,distance,1,kd_tree,20,1.0,1.0
8,distance,1,kd_tree,30,1.0,1.0
9,distance,1,auto,20,1.0,1.0
9,distance,1,auto,30,1.0,1.0
9,distance,1,brute,20,1.0,1.0
9,distance,1,brute,30,1.0,1.0
9,distance,1,ball_tree,20,1.0,1.0
9,distance,1,ball_tree,30,1.0,1.0
9,distance,1,kd_tree,20,1.0,1.0
9,distance,1,kd_tree,30,1.0,1.0
10,distance,1,auto,20,1.0,1.0
10,distance,1,auto,30,1.0,1.0
10,distance,1,brute,20,1.0,1.0
10,distance,1,brute,30,1.0,1.0
10,distance,1,ball_tree,20,1.0,1.0
10,distance,1,ball_tree,30,1.0,1.0
10,distance,1,kd_tree,20,1.0,1.0
10,distance,1,kd_tree,30,1.0,1.0
11,distance,1,auto,20,1.0,1.0
11,distance,1,auto,30,1.0,1.0
11,distance,1,brute,20,1.0,1.0
11,distance,1,brute,30,1.0,1.0
11,distance,1,ball_tree,20,1.0,1.0
11,distance,1,ball_tree,30,1.0,1.0
11,distance,1,kd_tree,20,1.0,1.0
11,distance,1,kd_tree,30,1.0,1.0
12,distance,1,auto,20,1.0,1.0
12,distance,1,auto,30,1.0,1.0
12,distance,1,brute,20,1.0,1.0
12,distance,1,brute,30,1.0,1.0
12,distance,1,ball_tree,20,1.0,1.0
12,distance,1,ball_tree,30,1.0,1.0
12,distance,1,kd_tree,20,1.0,1.0
12,distance,1,kd_tree,30,1.0,1.0
13,distance,1,auto,20,1.0,1.0
13,distance,1,auto,30,1.0,1.0
13,distance,1,brute,20,1.0,1.0
13,distance,1,brute,30,1.0,1.0
13,distance,1,ball_tree,20,1.0,1.0
13,distance,1,ball_tree,30,1.0,1.0
13,distance,1,kd_tree,20,1.0,1.0
13,distance,1,kd_tree,30,1.0,1.0
14,distance,1,auto,20,1.0,1.0
14,distance,1,auto,30,1.0,1.0
14,distance,1,brute,20,1.0,1.0
14,distance,1,brute,30,1.0,1.0
14,distance,1,ball_tree,20,1.0,1.0
14,distance,1,ball_tree,30,1.0,1.0
14,distance,1,kd_tree,20,1.0,1.0
14,distance,1,kd_tree,30,1.0,1.0
15,distance,1,auto,20,1.0,1.0
15,distance,1,auto,30,1.0,1.0
15,distance,1,brute,20,1.0,1.0
15,distance,1,brute,30,1.0,1.0
15,distance,1,ball_tree,20,1.0,1.0
15,distance,1,ball_tree,30,1.0,1.0
15,distance,1,kd_tree,20,1.0,1.0
15,distance,1,kd_tree,30,1.0,1.0
16,distance,1,auto,20,0.9935483870967742,0.9935648912938831
16,distance,1,auto,30,0.9935483870967742,0.9935648912938831
16,distance,1,brute,20,0.9935483870967742,0.9935648912938831
16,distance,1,brute,30,0.9935483870967742,0.9935648912938831
16,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
16,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
16,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
16,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
17,distance,1,auto,20,0.9935483870967742,0.9935648912938831
17,distance,1,auto,30,0.9935483870967742,0.9935648912938831
17,distance,1,brute,20,0.9935483870967742,0.9935648912938831
17,distance,1,brute,30,0.9935483870967742,0.9935648912938831
17,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
17,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
17,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
17,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
18,distance,1,auto,20,0.9935483870967742,0.9935648912938831
18,distance,1,auto,30,0.9935483870967742,0.9935648912938831
18,distance,1,brute,20,0.9935483870967742,0.9935648912938831
18,distance,1,brute,30,0.9935483870967742,0.9935648912938831
18,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
18,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
18,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
18,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
19,distance,1,auto,20,0.9935483870967742,0.9935648912938831
19,distance,1,auto,30,0.9935483870967742,0.9935648912938831
19,distance,1,brute,20,0.9935483870967742,0.9935648912938831
19,distance,1,brute,30,0.9935483870967742,0.9935648912938831
19,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
19,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
19,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
19,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
20,distance,1,auto,20,0.9935483870967742,0.9935648912938831
20,distance,1,auto,30,0.9935483870967742,0.9935648912938831
20,distance,1,brute,20,0.9935483870967742,0.9935648912938831
20,distance,1,brute,30,0.9935483870967742,0.9935648912938831
20,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
20,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
20,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
20,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
21,distance,1,auto,20,0.9935483870967742,0.9935648912938831
21,distance,1,auto,30,0.9935483870967742,0.9935648912938831
21,distance,1,brute,20,0.9935483870967742,0.9935648912938831
21,distance,1,brute,30,0.9935483870967742,0.9935648912938831
21,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
21,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
21,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
21,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
22,distance,1,auto,20,0.9935483870967742,0.9935648912938831
22,distance,1,auto,30,0.9935483870967742,0.9935648912938831
22,distance,1,brute,20,0.9935483870967742,0.9935648912938831
22,distance,1,brute,30,0.9935483870967742,0.9935648912938831
22,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
22,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
22,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
22,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
23,distance,1,auto,20,0.9935483870967742,0.9935648912938831
23,distance,1,auto,30,0.9935483870967742,0.9935648912938831
23,distance,1,brute,20,0.9935483870967742,0.9935648912938831
23,distance,1,brute,30,0.9935483870967742,0.9935648912938831
23,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
23,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
23,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
23,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
24,distance,1,auto,20,0.9935483870967742,0.9935648912938831
24,distance,1,auto,30,0.9935483870967742,0.9935648912938831
24,distance,1,brute,20,0.9935483870967742,0.9935648912938831
24,distance,1,brute,30,0.9935483870967742,0.9935648912938831
24,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
24,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
24,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
24,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
25,distance,1,auto,20,0.9935483870967742,0.9935648912938831
25,distance,1,auto,30,0.9935483870967742,0.9935648912938831
25,distance,1,brute,20,0.9935483870967742,0.9935648912938831
25,distance,1,brute,30,0.9935483870967742,0.9935648912938831
25,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
25,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
25,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
25,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
26,distance,1,auto,20,0.9935483870967742,0.9935648912938831
26,distance,1,auto,30,0.9935483870967742,0.9935648912938831
26,distance,1,brute,20,0.9935483870967742,0.9935648912938831
26,distance,1,brute,30,0.9935483870967742,0.9935648912938831
26,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
26,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
26,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
26,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
27,distance,1,auto,20,0.9935483870967742,0.9935648912938831
27,distance,1,auto,30,0.9935483870967742,0.9935648912938831
27,distance,1,brute,20,0.9935483870967742,0.9935648912938831
27,distance,1,brute,30,0.9935483870967742,0.9935648912938831
27,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
27,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
27,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
27,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
28,distance,1,auto,20,0.9935483870967742,0.9935648912938831
28,distance,1,auto,30,0.9935483870967742,0.9935648912938831
28,distance,1,brute,20,0.9935483870967742,0.9935648912938831
28,distance,1,brute,30,0.9935483870967742,0.9935648912938831
28,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
28,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
28,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
28,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
29,distance,1,auto,20,0.9935483870967742,0.9935648912938831
29,distance,1,auto,30,0.9935483870967742,0.9935648912938831
29,distance,1,brute,20,0.9935483870967742,0.9935648912938831
29,distance,1,brute,30,0.9935483870967742,0.9935648912938831
29,distance,1,ball_tree,20,0.9935483870967742,0.9935648912938831
29,distance,1,ball_tree,30,0.9935483870967742,0.9935648912938831
29,distance,1,kd_tree,20,0.9935483870967742,0.9935648912938831
29,distance,1,kd_tree,30,0.9935483870967742,0.9935648912938831
5,distance,2,auto,20,0.9870967741935484,0.9870967741935484
5,distance,2,auto,30,0.9870967741935484,0.9870967741935484
5,distance,2,brute,20,0.9870967741935484,0.9870967741935484
5,distance,2,brute,30,0.9870967741935484,0.9870967741935484
5,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
5,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
5,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
5,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
6,distance,2,auto,20,0.9870967741935484,0.9870967741935484
6,distance,2,auto,30,0.9870967741935484,0.9870967741935484
6,distance,2,brute,20,0.9870967741935484,0.9870967741935484
6,distance,2,brute,30,0.9870967741935484,0.9870967741935484
6,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
6,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
6,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
6,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
7,distance,2,auto,20,0.9870967741935484,0.9870967741935484
7,distance,2,auto,30,0.9870967741935484,0.9870967741935484
7,distance,2,brute,20,0.9870967741935484,0.9870967741935484
7,distance,2,brute,30,0.9870967741935484,0.9870967741935484
7,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
7,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
7,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
7,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
8,distance,2,auto,20,0.9870967741935484,0.9870967741935484
8,distance,2,auto,30,0.9870967741935484,0.9870967741935484
8,distance,2,brute,20,0.9870967741935484,0.9870967741935484
8,distance,2,brute,30,0.9870967741935484,0.9870967741935484
8,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
8,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
8,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
8,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
9,distance,2,auto,20,0.9870967741935484,0.9870967741935484
9,distance,2,auto,30,0.9870967741935484,0.9870967741935484
9,distance,2,brute,20,0.9870967741935484,0.9870967741935484
9,distance,2,brute,30,0.9870967741935484,0.9870967741935484
9,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
9,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
9,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
9,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
10,distance,2,auto,20,0.9870967741935484,0.9870967741935484
10,distance,2,auto,30,0.9870967741935484,0.9870967741935484
10,distance,2,brute,20,0.9870967741935484,0.9870967741935484
10,distance,2,brute,30,0.9870967741935484,0.9870967741935484
10,distance,2,ball_tree,20,0.9870967741935484,0.9870967741935484
10,distance,2,ball_tree,30,0.9870967741935484,0.9870967741935484
10,distance,2,kd_tree,20,0.9870967741935484,0.9870967741935484
10,distance,2,kd_tree,30,0.9870967741935484,0.9870967741935484
11,distance,2,auto,20,0.9806451612903224,0.9806946738816495
11,distance,2,auto,30,0.9806451612903224,0.9806946738816495
11,distance,2,brute,20,0.9806451612903224,0.9806946738816495
11,distance,2,brute,30,0.9806451612903224,0.9806946738816495
11,distance,2,ball_tree,20,0.9806451612903224,0.9806946738816495
11,distance,2,ball_tree,30,0.9806451612903224,0.9806946738816495
11,distance,2,kd_tree,20,0.9806451612903224,0.9806946738816495
11,distance,2,kd_tree,30,0.9806451612903224,0.9806946738816495
12,distance,2,auto,20,0.9806451612903224,0.9806946738816495
12,distance,2,auto,30,0.9806451612903224,0.9806946738816495
12,distance,2,brute,20,0.9806451612903224,0.9806946738816495
12,distance,2,brute,30,0.9806451612903224,0.9806946738816495
12,distance,2,ball_tree,20,0.9806451612903224,0.9806946738816495
12,distance,2,ball_tree,30,0.9806451612903224,0.9806946738816495
12,distance,2,kd_tree,20,0.9806451612903224,0.9806946738816495
12,distance,2,kd_tree,30,0.9806451612903224,0.9806946738816495
13,distance,2,auto,20,0.9806451612903224,0.9806946738816495
13,distance,2,auto,30,0.9806451612903224,0.9806946738816495
13,distance,2,brute,20,0.9806451612903224,0.9806946738816495
13,distance,2,brute,30,0.9806451612903224,0.9806946738816495
13,distance,2,ball_tree,20,0.9806451612903224,0.9806946738816495
13,distance,2,ball_tree,30,0.9806451612903224,0.9806946738816495
13,distance,2,kd_tree,20,0.9806451612903224,0.9806946738816495
13,distance,2,kd_tree,30,0.9806451612903224,0.9806946738816495
14,distance,2,auto,20,0.9806451612903224,0.9806946738816495
14,distance,2,auto,30,0.9806451612903224,0.9806946738816495
14,distance,2,brute,20,0.9806451612903224,0.9806946738816495
14,distance,2,brute,30,0.9806451612903224,0.9806946738816495
14,distance,2,ball_tree,20,0.9806451612903224,0.9806946738816495
14,distance,2,ball_tree,30,0.9806451612903224,0.9806946738816495
14,distance,2,kd_tree,20,0.9806451612903224,0.9806946738816495
14,distance,2,kd_tree,30,0.9806451612903224,0.9806946738816495
15,distance,2,auto,20,0.9741935483870968,0.974322483335766
15,distance,2,auto,30,0.9741935483870968,0.974322483335766
15,distance,2,brute,20,0.9741935483870968,0.974322483335766
15,distance,2,brute,30,0.9741935483870968,0.974322483335766
15,distance,2,ball_tree,20,0.9741935483870968,0.974322483335766
15,distance,2,ball_tree,30,0.9741935483870968,0.974322483335766
15,distance,2,kd_tree,20,0.9741935483870968,0.974322483335766
15,distance,2,kd_tree,30,0.9741935483870968,0.974322483335766
16,distance,2,auto,20,0.9741935483870968,0.974322483335766
16,distance,2,auto,30,0.9741935483870968,0.974322483335766
16,distance,2,brute,20,0.9741935483870968,0.974322483335766
16,distance,2,brute,30,0.9741935483870968,0.974322483335766
16,distance,2,ball_tree,20,0.9741935483870968,0.974322483335766
16,distance,2,ball_tree,30,0.9741935483870968,0.974322483335766
16,distance,2,kd_tree,20,0.9741935483870968,0.974322483335766
16,distance,2,kd_tree,30,0.9741935483870968,0.974322483335766
17,distance,2,auto,20,0.967741935483871,0.9679779590317588
17,distance,2,auto,30,0.967741935483871,0.9679779590317588
17,distance,2,brute,20,0.967741935483871,0.9679779590317588
17,distance,2,brute,30,0.967741935483871,0.9679779590317588
17,distance,2,ball_tree,20,0.967741935483871,0.9679779590317588
17,distance,2,ball_tree,30,0.967741935483871,0.9679779590317588
17,distance,2,kd_tree,20,0.967741935483871,0.9679779590317588
17,distance,2,kd_tree,30,0.967741935483871,0.9679779590317588
18,distance,2,auto,20,0.9548387096774194,0.9553632310516652
18,distance,2,auto,30,0.9548387096774194,0.9553632310516652
18,distance,2,brute,20,0.9548387096774194,0.9553632310516652
18,distance,2,brute,30,0.9548387096774194,0.9553632310516652
18,distance,2,ball_tree,20,0.9548387096774194,0.9553632310516652
18,distance,2,ball_tree,30,0.9548387096774194,0.9553632310516652
18,distance,2,kd_tree,20,0.9548387096774194,0.9553632310516652
18,distance,2,kd_tree,30,0.9548387096774194,0.9553632310516652
19,distance,2,auto,20,0.9548387096774194,0.9553632310516652
19,distance,2,auto,30,0.9548387096774194,0.9553632310516652
19,distance,2,brute,20,0.9548387096774194,0.9553632310516652
19,distance,2,brute,30,0.9548387096774194,0.9553632310516652
19,distance,2,ball_tree,20,0.9548387096774194,0.9553632310516652
19,distance,2,ball_tree,30,0.9548387096774194,0.9553632310516652
19,distance,2,kd_tree,20,0.9548387096774194,0.9553632310516652
19,distance,2,kd_tree,30,0.9548387096774194,0.9553632310516652
20,distance,2,auto,20,0.9483870967741936,0.9490888260355878
20,distance,2,auto,30,0.9483870967741936,0.9490888260355878
20,distance,2,brute,20,0.9483870967741936,0.9490888260355878
20,distance,2,brute,30,0.9483870967741936,0.9490888260355878
20,distance,2,ball_tree,20,0.9483870967741936,0.9490888260355878
20,distance,2,ball_tree,30,0.9483870967741936,0.9490888260355878
20,distance,2,kd_tree,20,0.9483870967741936,0.9490888260355878
20,distance,2,kd_tree,30,0.9483870967741936,0.9490888260355878
21,distance,2,auto,20,0.9419354838709676,0.9428336781262672
21,distance,2,auto,30,0.9419354838709676,0.9428336781262672
21,distance,2,brute,20,0.9419354838709676,0.9428336781262672
21,distance,2,brute,30,0.9419354838709676,0.9428336781262672
21,distance,2,ball_tree,20,0.9419354838709676,0.9428336781262672
21,distance,2,ball_tree,30,0.9419354838709676,0.9428336781262672
21,distance,2,kd_tree,20,0.9419354838709676,0.9428336781262672
21,distance,2,kd_tree,30,0.9419354838709676,0.9428336781262672
22,distance,2,auto,20,0.9419354838709676,0.9428336781262672
22,distance,2,auto,30,0.9419354838709676,0.9428336781262672
22,distance,2,brute,20,0.9419354838709676,0.9428336781262672
22,distance,2,brute,30,0.9419354838709676,0.9428336781262672
22,distance,2,ball_tree,20,0.9419354838709676,0.9428336781262672
22,distance,2,ball_tree,30,0.9419354838709676,0.9428336781262672
22,distance,2,kd_tree,20,0.9419354838709676,0.9428336781262672
22,distance,2,kd_tree,30,0.9419354838709676,0.9428336781262672
23,distance,2,auto,20,0.935483870967742,0.9365958101186465
23,distance,2,auto,30,0.935483870967742,0.9365958101186465
23,distance,2,brute,20,0.935483870967742,0.9365958101186465
23,distance,2,brute,30,0.935483870967742,0.9365958101186465
23,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
23,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
23,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
23,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
24,distance,2,auto,20,0.935483870967742,0.9365958101186465
24,distance,2,auto,30,0.935483870967742,0.9365958101186465
24,distance,2,brute,20,0.935483870967742,0.9365958101186465
24,distance,2,brute,30,0.935483870967742,0.9365958101186465
24,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
24,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
24,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
24,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
25,distance,2,auto,20,0.935483870967742,0.9365958101186465
25,distance,2,auto,30,0.935483870967742,0.9365958101186465
25,distance,2,brute,20,0.935483870967742,0.9365958101186465
25,distance,2,brute,30,0.935483870967742,0.9365958101186465
25,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
25,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
25,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
25,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
26,distance,2,auto,20,0.935483870967742,0.9365958101186465
26,distance,2,auto,30,0.935483870967742,0.9365958101186465
26,distance,2,brute,20,0.935483870967742,0.9365958101186465
26,distance,2,brute,30,0.935483870967742,0.9365958101186465
26,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
26,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
26,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
26,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
27,distance,2,auto,20,0.935483870967742,0.9365958101186465
27,distance,2,auto,30,0.935483870967742,0.9365958101186465
27,distance,2,brute,20,0.935483870967742,0.9365958101186465
27,distance,2,brute,30,0.935483870967742,0.9365958101186465
27,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
27,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
27,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
27,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
28,distance,2,auto,20,0.935483870967742,0.9365958101186465
28,distance,2,auto,30,0.935483870967742,0.9365958101186465
28,distance,2,brute,20,0.935483870967742,0.9365958101186465
28,distance,2,brute,30,0.935483870967742,0.9365958101186465
28,distance,2,ball_tree,20,0.935483870967742,0.9365958101186465
28,distance,2,ball_tree,30,0.935483870967742,0.9365958101186465
28,distance,2,kd_tree,20,0.935483870967742,0.9365958101186465
28,distance,2,kd_tree,30,0.935483870967742,0.9365958101186465
29,distance,2,auto,20,0.9290322580645162,0.930373288926778
29,distance,2,auto,30,0.9290322580645162,0.930373288926778
29,distance,2,brute,20,0.9290322580645162,0.930373288926778
29,distance,2,brute,30,0.9290322580645162,0.930373288926778
29,distance,2,ball_tree,20,0.9290322580645162,0.930373288926778
29,distance,2,ball_tree,30,0.9290322580645162,0.930373288926778
29,distance,2,kd_tree,20,0.9290322580645162,0.930373288926778
29,distance,2,kd_tree,30,0.9290322580645162,0.930373288926778
